speaker,sentence,sentence_ons,sentence_off,c1_rel,c2_rel,v1_ons,v1_off,frame,word,vowel,vowel_ipa,c2,place,voicing,num_syl,sentence_duration,rel_rel,v1_duration,c2_clos_duration,speech_rate,speech_rate_c
en01,I'll say 'tarb' this Thursday,332.244989,333.874598,332.7080245265967,333.024957341599,332.77864379966945,332.944989,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.6296090000000163,316.9328150023034,166.34520033056788,79.9683415989989,3.681864790879248,-0.6182144734620221
en01,You'll say 'terpus' this Monday,335.230023,336.989298,335.6965434820481,335.97452600511343,335.76736444793085,335.8909860736604,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.7592750000000024,277.9825230653046,123.62162572952684,83.53993145306049,3.9789117676315473,-0.32116749670972267
en01,I'll say 'terk' this Thursday,338.355469,340.142662,338.79850580691516,339.1470200168747,338.935469,339.0716052201128,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.7871929999999452,348.5142099595464,136.13622011280313,75.41479676189056,3.3572199533011733,-0.9428593110400967
en01,I'll say 'terb' this Thursday,341.378585,343.189977,341.82156226927157,342.18398980605224,341.95332508717775,342.1148573447976,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.811392000000012,362.42753678067174,161.53225761985368,69.13246125463957,3.3123697134579153,-0.9877095508833547
en01,They'll say 'terk' this Tuesday,344.351512,346.014117,344.78950096016536,345.11475723781206,344.91532821919463,345.04224642161023,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.662604999999985,325.2562776467016,126.91820241559526,72.51081620182731,3.6087946325194826,-0.6912846318217873
en01,She'll say 'teeb' this Sunday,347.181301,348.749977,347.67147709505696,347.9840420464782,347.77789669598747,347.891301,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.5686759999999822,312.56495142122276,113.40430401253343,92.74104647818149,3.8248816199139073,-0.4751976444273627
en01,She'll say 'terkus' this Sunday,349.956606,351.724989,350.43432737185293,350.7351974212565,350.52067747837697,350.6360576623912,I'll say '{word}' this Thursday,terkus,er,əː,k,velar,voiceless,di,1.7683829999999716,300.87004940355655,115.38018401421368,99.1397588653058,3.958418510017407,-0.341660754323863
en01,You'll say 'teek' this Monday,352.895011,354.373075,353.3343759174965,353.61652489424057,353.4473150140111,353.5363225845363,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.4780639999999607,282.1489767440539,89.00757052521158,80.20230970424791,4.05936414120103,-0.24071512314024002
en01,She'll say 'terpus' this Sunday,355.595011,357.389977,356.04527465519067,356.3684453056378,356.1359092227334,356.261179136806,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.794965999999988,323.170650447139,125.26991407258947,107.2661688318135,3.8997953164572734,-0.40028394788399657
en01,I'll say 'terp' this Thursday,358.555011,360.214652,359.00544183900223,359.3226508586481,359.1163194487282,359.2300513443993,She'll say '{word}' this Sunday,terp,er,əː,p,labial,voiceless,mono,1.659641000000022,317.20901964587256,113.73189567115105,92.599514248775,3.6152396813527266,-0.6848395829885434
en01,She'll say 'teekus' this Sunday,361.370313,363.166098,361.8646774371308,362.12848012022226,361.94921149046155,362.04316392601595,We'll say '{word}' this Friday,teekus,ee,iː,k,velar,voiceless,di,1.7957849999999667,263.8026830914555,93.95243555439947,85.31619420631387,3.898016744766289,-0.4020625195749812
en01,She'll say 'tarkus' this Sunday,364.296257,366.0276,364.75175436147987,365.084109269893,364.83135248571807,364.95991897647673,She'll say '{word}' this Sunday,tarkus,ar,ɑː,k,velar,voiceless,di,1.7313429999999812,332.3549084131514,128.5664907586579,124.19029341629084,4.043104110508476,-0.25697515383279423
en01,You'll say 'tarp' this Monday,367.286369,368.777128,367.6906594253329,368.0257962012018,367.786486542158,367.9216461862889,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.4907590000000255,335.13677586887525,135.15964413090842,104.15001491287512,4.024795423002576,-0.27528384133869377
en01,We'll say 'teebus' this Friday,369.895011,371.509977,370.30176846250043,370.56382561309744,370.39809406261423,370.5035845165701,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.6149659999999812,262.05715059700196,105.49045395583789,60.241096527363425,4.334456576794856,0.03437731245358577
en01,They'll say 'teeb' this Tuesday,372.688529,374.213658,373.11487895367026,373.4101038093068,373.23050324048995,373.32280738770135,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.5251289999999926,295.22485563654755,92.30414721139368,87.29642160545836,3.934093443898863,-0.36598582044240713
en01,I'll say 'teepus' this Thursday,375.322061,377.010443,375.71118527540733,375.9839419404225,375.80344134299344,375.8973937785479,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.68838199999999,272.7566650151516,93.952435554456315,86.54816187458891,4.145981181983722,-0.15409808235754774
en01,We'll say 'tergus' this Friday,378.1704,379.892606,378.60625284637234,378.89685382284046,378.7001337662478,378.83364512203565,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.7222060000000283,290.600976468113,133.5113557878458,63.20870080480745,4.064554414512482,-0.23552484982878763
en01,You'll say 'targus' this Monday,380.983825,382.599173,381.37123183094263,381.66098610325446,381.45988029592627,381.60492967011555,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.6153479999999831,289.75427231182493,145.0493741892842,56.05643313890596,4.3334315577820215,0.033352293440751524
en01,They'll say 'tarb' this Tuesday,384.19304,385.774019,384.62298640800026,384.92326690970293,384.7268312611782,384.87352892371047,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.5809790000000135,300.28050170267306,146.69766253229,49.73798599246493,3.7951168231835775,-0.5049624411576925
en01,We'll say 'terg' this Friday,387.398428,388.923557,387.85120016930205,388.15766173061365,387.95496760248994,388.0917755349639,They'll say '{word}' this Tuesday,terg,er,əː,g,velar,voiced,mono,1.5251289999999926,306.4615613116075,136.80793247397105,65.88619564973897,3.934093443898863,-0.36598582044240713
en01,I'll say 'targus' this Thursday,390.379948,392.20151,390.81214912561654,391.1070394512626,390.8948604254201,391.05309610635385,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.8215619999999717,294.8903256460653,158.23568093372842,53.94334490875963,3.842855746881033,-0.4572235174602368
en01,We'll say 'terpus' this Friday,393.430023,395.228297,393.86740628278955,394.16676436307387,393.94876106622564,394.07238269195517,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.7982739999999922,299.3580802843212,123.62162572952684,94.38167111869689,3.892621480375088,-0.40745778396618215
en01,She'll say 'teeg' this Sunday,396.366773,397.999305,396.8759071070213,397.1695742327645,396.9697649207215,397.0999796998232,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.6325319999999692,293.667125743184,130.21477910172052,69.5945329412666,3.6752725214575355,-0.6248067428837345
en01,You'll say 'tergus' this Monday,399.315011,401.060266,399.77346973677703,400.0487857414843,399.8650849778377,399.99694804528247,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.745254999999986,275.31600470729245,131.86306744478316,51.83769620185785,4.010875201618134,-0.2892040627231358
en01,You'll say 'tarbus' this Monday,402.26,403.985935,402.7202910608096,NA,402.8040882984871,402.94,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.7259349999999927,NA,135.9117015128959,NA,4.055772668148006,-0.24430659619326356
en01,You'll say 'teepus' this Monday,405.154134,406.808147,405.5951834332027,405.8644997615215,405.6908220111327,405.7748847166288,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.6540130000000204,269.31632831878005,84.06270549608053,89.615044892696,4.232131186393283,-0.06794807794798707
en01,We'll say 'tark' this Friday,407.925143,409.509977,408.3581627638456,408.69824655227546,408.4638928086577,408.605143,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.5848340000000007,340.0837884298653,141.25019134229433,93.10355227546552,3.7858854618212363,-0.5141938025200337
en02,You'll say 'teegus' this Monday,3.689932,5.607811,4.231843308299513,NA,4.346696248762722,4.463262369418052,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.9178789999999997,NA,116.5661206553299,NA,3.649865293900189,-0.6502139704410808
en02,She'll say 'teek' this Sunday,6.771199,8.540069,7.355091298180845,7.634396385237974,7.4687553916194664,7.5638016130768895,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.7688700000000006,279.3050870571285,95.04622145742303,70.59477216108422,3.391996020058002,-0.9080832442832678
en02,They'll say 'teek' this Tuesday,9.885101,11.649646,10.42005324914221,10.668476268566584,10.512216024727376,10.618022195783754,You'll say '{word}' this Monday,teek,ee,iː,k,velar,voiceless,mono,1.764545,248.42301942437393,105.80617105637735,50.45407278283065,3.400309994927871,-0.8997692694133992
en02,I'll say 'tergus' this Thursday,12.94,14.911962,13.399816205322594,13.731806602909694,13.502994877266888,13.693087320181734,You'll say '{word}' this Monday,tergus,er,əː,g,velar,voiced,di,1.9719620000000013,331.99039758710035,190.09244291484606,38.71928272796055,3.5497641435281184,-0.7503151208131515
en02,You'll say 'targus' this Monday,16.295011,18.082087,16.774105724746452,NA,16.877170066887533,17.072642484601857,We'll say '{word}' this Friday,targus,ar,ɑː,g,velar,voiced,di,1.7870760000000026,NA,195.4724177143241,NA,3.9170130425342795,-0.38306622180699046
en02,I'll say 'teepus' this Thursday,19.530917,21.451156,19.98693800851121,20.251085788065165,20.0626709399116,20.175650410700616,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.9202390000000022,264.14777955395505,112.97947078901416,75.43537736454908,3.645379559523576,-0.6546997048176939
en02,She'll say 'terb' this Sunday,22.547919,24.27354,23.063274750145943,23.44468413436099,23.183169505422352,23.385815222869308,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.7256210000000003,381.409384215047,202.6457174469556,58.868911491682496,3.4770091462725587,-0.8230701180687112
en02,You'll say 'tarp' this Monday,25.564989,27.158224,26.01271188244865,26.42653698537943,26.12806467851121,26.345056995423437,They'll say '{word}' this Tuesday,tarp,ar,ɑː,p,labial,voiceless,mono,1.593235,413.82510293077956,216.9923169122292,81.47998995599082,3.76592279230622,-0.53415647203505
en02,I'll say 'teegus' this Thursday,28.490023,30.367273,28.920879049729344,29.19985727624383,29.03761863099774,29.15777140151939,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.87725,278.97822651448575,120.15277052164919,42.08587472443881,3.728858702889865,-0.5712205614514048
en02,They'll say 'terpus' this Tuesday,31.505034,33.43076,31.939068138888658,32.231960061044006,32.01187473210569,32.15892737662472,They'll say '{word}' this Tuesday,terpus,er,əː,p,labial,voiceless,di,1.925726000000001,292.89192215534854,147.05264451902877,73.03268441928878,3.6349927248217018,-0.6650865395195682
en02,They'll say 'terbus' this Tuesday,34.44,36.254896,34.880002661721015,NA,34.97,35.14051448532954,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.8148960000000045,NA,170.51448532954083,NA,3.8569703167564326,-0.4431089475848373
en02,You'll say 'teeb' this Monday,37.599929,39.15688,38.02410696814866,38.35387734114676,38.13457982884344,38.299929,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.556950999999998,329.7703729981052,165.34917115655645,53.94834114676428,3.8536858256939412,-0.4463934386473287
en02,She'll say 'teeb' this Sunday,40.190322,41.881344,40.71418265904526,41.03914660612266,40.80591409569346,40.9744866394104,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.6910219999999967,324.96394707739995,168.57254371694097,64.65996671225582,3.5481501719078827,-0.7519290924333872
en02,I'll say 'teeb' this Thursday,43.070682,44.761703,43.52043432140496,43.82810802026548,43.63499354535678,43.77307956521001,You'll say '{word}' this Monday,teeb,ee,iː,b,labial,voiced,mono,1.6910209999999992,307.6736988605191,138.0860198532332,55.028455055470715,3.548152270137392,-0.751926994203878
en02,They'll say 'teegus' this Tuesday,49.055011,50.902447,49.535789575586996,49.77078391423093,49.609895600345695,49.715011,They'll say '{word}' this Tuesday,teegus,ee,iː,g,velar,voiced,di,1.8474360000000019,234.99433864393637,105.11539965430217,55.772914230935555,3.7890351817329493,-0.5110440826083207
en02,They'll say 'terk' this Tuesday,52.735011,54.489977,53.18703188438469,53.536282718593874,53.29895320939092,53.481872352573134,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.7549660000000031,349.2508342091867,182.91914318221103,54.41036602073979,3.4188696533152148,-0.8812096110260552
en02,I'll say 'terbus' this Thursday,55.724989,57.511233,56.14865912830033,56.45768158148692,56.266794036414325,56.40846670613388,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.7862439999999964,309.0224531865928,141.67266971955428,49.21487535304436,3.91883751603925,-0.38124174830202007
en02,We'll say 'tarbus' this Friday,58.947088,60.802455,59.41532824931188,NA,59.51431851328762,59.68647770687088,She'll say '{word}' this Sunday,tarbus,ar,ɑː,b,labial,voiced,di,1.855367000000001,NA,172.15919358326204,NA,3.7728384734664333,-0.5272407908748367
en02,I'll say 'terb' this Thursday,61.864989,63.524146,62.295415000488326,62.64042294991653,62.40383810419937,62.57958394764895,We'll say '{word}' this Friday,terb,er,əː,b,labial,voiced,mono,1.6591570000000004,345.0079494282008,175.745843449576,60.83900226757777,3.6162942988517655,-0.6837849654895045
en02,I'll say 'teebus' this Thursday,64.704989,66.538576,65.1545760982261,65.41961527980672,65.24143394019067,65.3705533353781,We'll say '{word}' this Friday,teebus,ee,iː,b,labial,voiced,di,1.8335870000000085,265.0391815806188,129.11939518743054,49.061944428615334,3.817653593748193,-0.48242567059307717
en02,I'll say 'terk' this Thursday,67.744989,69.463899,68.20018331728089,68.5183609502917,68.27255878951696,68.42857805870179,We'll say '{word}' this Friday,terk,er,əː,k,velar,voiceless,mono,1.718909999999994,318.17763301080504,156.01926918482434,89.78289158990549,3.4905841492573906,-0.8094951150838794
en02,I'll say 'teeg' this Thursday,70.666211,72.361558,71.14998805447173,71.41070647576359,71.22081549330316,71.36248816302272,She'll say '{word}' this Sunday,teeg,ee,iː,g,velar,voiced,mono,1.6953469999999982,260.7184212918554,141.67266971955428,48.21831274087174,3.539098485442807,-0.760980778898463
en02,You'll say 'tark' this Monday,73.568195,75.198668,74.01959716566398,74.37067504228925,74.1200597345284,74.32629210184167,I'll say '{word}' this Thursday,tark,ar,ɑː,k,velar,voiceless,mono,1.630472999999995,351.07787662526846,206.23236731327665,44.3829404475764,3.6799137428218796,-0.6201655215193904
en02,She'll say 'tarb' this Sunday,76.335545,77.901145,76.7999974338303,77.13693733035204,76.88711558034255,77.075545,I'll say '{word}' this Thursday,tarb,ar,ɑː,b,labial,voiced,mono,1.5656000000000034,336.9398965217414,188.42941965745297,61.392330352035174,3.8323965252938086,-0.4676827390474614
en02,She'll say 'teepus' this Sunday,78.973711,80.695007,79.45516949993082,79.71209377275659,79.53633725862906,79.62062353048753,She'll say '{word}' this Sunday,teepus,ee,iː,p,labial,voiceless,di,1.7212960000000095,256.9242728257706,84.28627185847404,91.47024226905387,4.066703228265192,-0.23337603607607793
en02,I'll say 'teep' this Thursday,81.8,83.419671,82.25763881467105,82.50590835193043,82.32431268585731,82.41397893251525,I'll say '{word}' this Thursday,teep,ee,iː,p,labial,voiceless,mono,1.6196709999999968,248.26953725937528,89.66624665794143,91.92941941518029,3.7044560284156547,-0.5956232359256153
en02,She'll say 'terbus' this Sunday,84.599796,86.385965,85.09817059440157,85.39937433559004,85.19433845009125,85.3449777444766,I'll say '{word}' this Thursday,terbus,er,əː,b,labial,voiced,di,1.786169000000001,301.2037411884734,150.63929438534274,54.39659111344497,3.919002065314086,-0.38107719902718395
